"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Jan 10 10:07:42 CST 2023","Tue Jan 10 10:07:43 CST 2023","1203","tool","test_case","","","","jseditrole","POST请求参数:{'roleName': 'bianjijues333', 'roleDesc': '1s3sdwwsd1', 'authorityInfoVos': [{'id': 2, 'authorityName': '业务中心', 'parentId': 1, 'authorizingUrl': 'serviceCenter', 'isSelected': True, 'level': 2, 'authGroup': None, 'operates': None, 'subAuthoritys': [{'id': 27, 'authorityName': '依从性管理', 'parentId': 2, 'authorizingUrl': 'compliance', 'isSelected': True, 'level': 3, 'authGroup': None, 'operates': None, 'subAuthoritys': [{'id': 28, 'authorityName': '患者列表', 'parentId': 27, 'authorizingUrl': 'patient', 'isSelected': True, 'level': 4, 'authGroup': '1,2,3,4,7,8,9,10,11,12,19', 'operates': [{'authId': 1, 'authName': 'menu_auth_create', 'authRemark': '新增', 'isSelected': True}, {'authId': 2, 'authName': 'menu_auth_delete', 'authRemark': '删除', 'isSelected': True}, {'authId': 3, 'authName': 'menu_auth_update', 'authRemark': '编辑', 'isSelected': True}, {'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}, {'authId': 8, 'authName': 'menu_auth_untie', 'authRemark': '解绑', 'isSelected': True}, {'authId': 9, 'authName': 'menu_auth_prescription', 'authRemark': '处方', 'isSelected': True}, {'authId': 10, 'authName': 'menu_auth_health', 'authRemark': '健康履历', 'isSelected': True}, {'authId': 11, 'authName': 'menu_auth_send_msg', 'authRemark': '发送消息', 'isSelected': True}], 'subAuthoritys': None}, {'id': 60, 'authorityName': '数据上传', 'parentId': 27, 'authorizingUrl': 'dataUpload', 'isSelected': True, 'level': 4, 'authGroup': '4,7', 'operates': [{'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}, {'authId': 7, 'authName': 'menu_auth_upload_undo', 'authRemark': '上传/撤消', 'isSelected': True}], 'subAuthoritys': None}, {'id': 57, 'authorityName': 'R-Track', 'parentId': 27, 'authorizingUrl': 'userRtrack', 'isSelected': True, 'level': 4, 'authGroup': '4', 'operates': [{'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}], 'subAuthoritys': None}, {'id': 52, 'authorityName': '依从性列表', 'parentId': 27, 'authorizingUrl': 'complianceList', 'isSelected': True, 'level': 4, 'authGroup': '4,7,12', 'operates': [{'authId': 12, 'authName': 'menu_auth_report', 'authRemark': '报告', 'isSelected': True}], 'subAuthoritys': None}, {'id': 53, 'authorityName': '随访管理', 'parentId': 27, 'authorizingUrl': 'followUpManagement', 'isSelected': True, 'level': 4, 'authGroup': '1,2,3,4,11', 'operates': [{'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}], 'subAuthoritys': None}, {'id': 32, 'authorityName': '患者日志', 'parentId': 27, 'authorizingUrl': 'patientLog', 'isSelected': True, 'level': 4, 'authGroup': '4', 'operates': [{'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}], 'subAuthoritys': None}]}, {'id': 33, 'authorityName': '医生管理', 'parentId': 2, 'authorizingUrl': 'doctorManagement', 'isSelected': True, 'level': 3, 'authGroup': None, 'operates': None, 'subAuthoritys': [{'id': 34, 'authorityName': '医生列表', 'parentId': 33, 'authorizingUrl': 'doctorList', 'isSelected': True, 'level': 4, 'authGroup': '1,2,3,4,19', 'operates': [{'authId': 1, 'authName': 'menu_auth_create', 'authRemark': '新增', 'isSelected': True}, {'authId': 2, 'authName': 'menu_auth_delete', 'authRemark': '删除', 'isSelected': True}, {'authId': 3, 'authName': 'menu_auth_update', 'authRemark': '编辑', 'isSelected': True}, {'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}, {'authId': 19, 'authName': 'menu_auth_export', 'authRemark': '导出', 'isSelected': True}], 'subAuthoritys': None}]}, {'id': 61, 'authorityName': '帮助', 'parentId': 2, 'authorizingUrl': 'help', 'isSelected': True, 'level': 3, 'authGroup': '4', 'operates': [{'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}], 'subAuthoritys': []}]}, {'id': 4, 'authorityName': '管理中心', 'parentId': 1, 'authorizingUrl': 'manageCenter', 'isSelected': True, 'level': 2, 'authGroup': None, 'operates': None, 'subAuthoritys': [{'id': 6, 'authorityName': '设备管理', 'parentId': 4, 'authorizingUrl': 'device', 'isSelected': True, 'level': 3, 'authGroup': None, 'operates': None, 'subAuthoritys': [{'id': 13, 'authorityName': '呼吸机', 'parentId': 6, 'authorizingUrl': 'ventilator', 'isSelected': True, 'level': 4, 'authGroup': '1,2,3,4,5,19', 'operates': [{'authId': 1, 'authName': 'menu_auth_create', 'authRemark': '新增', 'isSelected': True}, {'authId': 2, 'authName': 'menu_auth_delete', 'authRemark': '删除', 'isSelected': True}, {'authId': 3, 'authName': 'menu_auth_update', 'authRemark': '编辑', 'isSelected': True}, {'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}, {'authId': 5, 'authName': 'menu_auth_allot', 'authRemark': '分配', 'isSelected': True}, {'authId': 19, 'authName': 'menu_auth_export', 'authRemark': '导出', 'isSelected': True}], 'subAuthoritys': None}, {'id': 59, 'authorityName': '耗材列表', 'parentId': 6, 'authorizingUrl': 'consumablesList', 'isSelected': True, 'level': 4, 'authGroup': '3,4,22', 'operates': [{'authId': 3, 'authName': 'menu_auth_update', 'authRemark': '编辑', 'isSelected': True}, {'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}], 'subAuthoritys': None}]}, {'id': 24, 'authorityName': '机构管理', 'parentId': 4, 'authorizingUrl': 'institutionManagement', 'isSelected': True, 'level': 3, 'authGroup': None, 'operates': None, 'subAuthoritys': [{'id': 31, 'authorityName': '机构管理', 'parentId': 24, 'authorizingUrl': 'dealerManage', 'isSelected': True, 'level': 4, 'authGroup': '1,2,3,4,17,19', 'operates': [{'authId': 1, 'authName': 'menu_auth_create', 'authRemark': '新增', 'isSelected': True}, {'authId': 2, 'authName': 'menu_auth_delete', 'authRemark': '删除', 'isSelected': True}, {'authId': 3, 'authName': 'menu_auth_update', 'authRemark': '编辑', 'isSelected': True}, {'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}, {'authId': 17, 'authName': 'menu_auth_maintain', 'authRemark': '维护', 'isSelected': True}, {'authId': 19, 'authName': 'menu_auth_export', 'authRemark': '导出', 'isSelected': True}], 'subAuthoritys': None}]}, {'id': 37, 'authorityName': '权限管理', 'parentId': 4, 'authorizingUrl': 'jurisdictionManagement', 'isSelected': True, 'level': 3, 'authGroup': None, 'operates': None, 'subAuthoritys': [{'id': 39, 'authorityName': '角色管理', 'parentId': 37, 'authorizingUrl': 'roleManagement', 'isSelected': True, 'level': 4, 'authGroup': '1,2,3,4', 'operates': [{'authId': 1, 'authName': 'menu_auth_create', 'authRemark': '新增', 'isSelected': True}, {'authId': 2, 'authName': 'menu_auth_delete', 'authRemark': '删除', 'isSelected': True}, {'authId': 3, 'authName': 'menu_auth_update', 'authRemark': '编辑', 'isSelected': True}, {'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}], 'subAuthoritys': None}, {'id': 40, 'authorityName': '区域管理', 'parentId': 37, 'authorizingUrl': 'areaManagement', 'isSelected': True, 'level': 4, 'authGroup': '1,2,3,4,19', 'operates': [{'authId': 1, 'authName': 'menu_auth_create', 'authRemark': '新增', 'isSelected': True}, {'authId': 2, 'authName': 'menu_auth_delete', 'authRemark': '删除', 'isSelected': True}, {'authId': 3, 'authName': 'menu_auth_update', 'authRemark': '编辑', 'isSelected': True}, {'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}, {'authId': 19, 'authName': 'menu_auth_export', 'authRemark': '导出', 'isSelected': True}], 'subAuthoritys': None}, {'id': 38, 'authorityName': '人员管理', 'parentId': 37, 'authorizingUrl': 'staffManagement', 'isSelected': True, 'level': 4, 'authGroup': '1,2,3,4,14,19', 'operates': [{'authId': 1, 'authName': 'menu_auth_create', 'authRemark': '新增', 'isSelected': True}, {'authId': 2, 'authName': 'menu_auth_delete', 'authRemark': '删除', 'isSelected': True}, {'authId': 3, 'authName': 'menu_auth_update', 'authRemark': '编辑', 'isSelected': True}, {'authId': 4, 'authName': 'menu_auth_select', 'authRemark': '查看', 'isSelected': True}, {'authId': 14, 'authName': 'menu_auth_state', 'authRemark': '状态', 'isSelected': True}, {'authId': 19, 'authName': 'menu_auth_export', 'authRemark': '导出', 'isSelected': True}], 'subAuthoritys': None}]}, {'id': 55, 'authorityName': '用户管理', 'parentId': 4, 'authorizingUrl': 'userManagement', 'isSelected': True, 'level': 3, 'authGroup': None, 'operates': None, 'subAuthoritys': [{'id': 56, 'authorityName': '用户列表', 'parentId': 55, 'authorizingUrl': 'userManagementList', 'isSelected': True, 'level': 4, 'authGroup': '3,11,14,19', 'operates': [{'authId': 3, 'authName': 'menu_auth_update', 'authRemark': '编辑', 'isSelected': True}, {'authId': 11, 'authName': 'menu_auth_send_msg', 'authRemark': '发送消息', 'isSelected': True}, {'authId': 14, 'authName': 'menu_auth_state', 'authRemark': '状态', 'isSelected': True}, {'authId': 19, 'authName': 'menu_auth_export', 'authRemark': '导出', 'isSelected': True}], 'subAuthoritys': None}]}]}], 'roleId': 746}"
"passed","Tue Jan 10 10:08:17 CST 2023","Tue Jan 10 10:08:19 CST 2023","1460","tool","test_case","","","","msg_user_do_list_lastLogin_asc","POST请求参数:{'account': '', 'firstName': '', 'type': '', 'orderBy': 'lastLogin', 'orderByTwo': 'asc', 'page': {'currentPage': 1, 'showCount': 15}}"
"passed","Tue Jan 10 10:06:17 CST 2023","Tue Jan 10 10:06:18 CST 2023","810","tool","test_case","","","","sfgetID","POST请求参数:{'addTime': '', 'addTimeMax': '', 'followPatientName': '', 'followType': '1', 'doctorName': '', 'page': {'currentPage': 1, 'showCount': 15}}"
"passed","Tue Jan 10 10:04:30 CST 2023","Tue Jan 10 10:04:31 CST 2023","153","tool","test_case","","","","getUserId","POST请求参数:{'id': 41608015906}"
"passed","Tue Jan 10 10:08:21 CST 2023","Tue Jan 10 10:08:22 CST 2023","1527","tool","test_case","","","","msg_user_do_list_add_time_asc","POST请求参数:{'account': '', 'firstName': '', 'type': '', 'orderBy': 'add_time', 'orderByTwo': 'asc', 'page': {'currentPage': 1, 'showCount': 15}}"
"passed","Tue Jan 10 10:04:37 CST 2023","Tue Jan 10 10:04:39 CST 2023","1448","tool","test_case","","","","userNameDESC","POST请求参数:{'orderBy': 'userName', 'orderByTwo': 'desc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['userName', 'userId', 'sex', 'age', 'areaPlace', 'doctorName', 'type']}"
"passed","Tue Jan 10 10:06:51 CST 2023","Tue Jan 10 10:06:52 CST 2023","839","tool","test_case","","","","hxjlistAvailableDeviceWithoutSubordinateDevice","POST请求参数:{'institutionId': 41608015906}"
"passed","Tue Jan 10 10:05:55 CST 2023","Tue Jan 10 10:05:56 CST 2023","743","tool","test_case","","","","cpcomplianceList_deviceId","POST请求参数:{'dayNum': 30, 'dayTime': '2023-01-10', 'orderBy': 'deviceId', 'orderByTwo': 'desc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['deviceId']}"
"passed","Tue Jan 10 10:06:44 CST 2023","Tue Jan 10 10:06:45 CST 2023","873","tool","test_case","","","","hxj_search_doctor_name_desc","POST请求参数:{'deviceNo': '', 'assigned': '', 'orderBy': 'doctor_name', 'orderByTwo': 'desc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['doctorName']}"
"passed","Tue Jan 10 10:04:52 CST 2023","Tue Jan 10 10:04:52 CST 2023","719","tool","test_case","","","","userlist","POST请求参数:{'patientName': '1', 'orderBy': 'userName', 'orderByTwo': 'asc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['userName', 'patientName', 'lastused', 'lastUsageH', 'deviceId', 'addTime', 'inName']}"
"passed","Tue Jan 10 10:05:34 CST 2023","Tue Jan 10 10:05:35 CST 2023","352","tool","test_case","","","","hzlb_asyncDelTask","POST请求参数:{}"
"passed","Tue Jan 10 10:04:51 CST 2023","Tue Jan 10 10:04:51 CST 2023","730","tool","test_case","","","","pd_listall","POST请求参数:{'patientId': '2', 'patientName': '3', 'doctorName': '4', 'areaPlace': 43, 'deviceId': '5', 'type': 'iBreeze 20C', 'useDay': '30', 'userName': '1', 'email': '6', 'notUseDay': '7', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['patientName', 'userId', 'userName', 'notUseDay', 'email', 'useDay', 'inName', 'doctorName', 'type', 'areaPlace', 'deviceId']}"
"passed","Tue Jan 10 10:04:35 CST 2023","Tue Jan 10 10:04:35 CST 2023","270","tool","test_case","","","","searchMessage","POST请求参数:{'ownerId': 41608015906, 'page': {'showCount': 15, 'currentPage': 1}}"
"passed","Tue Jan 10 10:05:34 CST 2023","Tue Jan 10 10:05:34 CST 2023","359","tool","test_case","","","","hzlb_exportTemplateList_1","POST请求参数:{'deviceId': '', 'limitNum': 0}"
"passed","Tue Jan 10 10:07:53 CST 2023","Tue Jan 10 10:07:54 CST 2023","1184","tool","test_case","","","","qyregioninfolist","POST请求参数:{'deviceId': '', 'doctorName': '', 'patientName': '', 'type': '', 'assigned': '', 'orderBy': 'addTime', 'orderByTwo': 'desc', 'id': '19', 'page': {'currentPage': 1, 'showCount': 15}}"
"passed","Tue Jan 10 10:06:38 CST 2023","Tue Jan 10 10:06:39 CST 2023","883","tool","test_case","","","","hxj_search_type_desc","POST请求参数:{'deviceNo': '', 'assigned': '', 'orderBy': 'type', 'orderByTwo': 'desc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['type']}"
"passed","Tue Jan 10 10:08:13 CST 2023","Tue Jan 10 10:08:15 CST 2023","1206","tool","test_case","","","","userlistAllUse","POST请求参数:{}"
"passed","Tue Jan 10 10:07:09 CST 2023","Tue Jan 10 10:07:10 CST 2023","898","tool","test_case","","","","hcinstitutionList","POST请求参数:{'deviceId': '', 'instiutionNameq': '', 'userId': 41608015906}"
"passed","Tue Jan 10 10:07:16 CST 2023","Tue Jan 10 10:07:17 CST 2023","928","tool","test_case","","","","hcsetCycle_4","POST请求参数:{'id': 52, 'institutionId': '41608015906', 'maskCycle': 180, 'filterCycle': 30, 'tubeCycle': 365, 'waterTankCycle': 180, 'venturiMaskCycle': 180, 'frameCycle': 180, 'resistanceBandCycle': 180, 'maskIsSubdivide': False, 'type': 0, 'addTime': '2022-10-22 01:55:30'}"
"passed","Tue Jan 10 10:05:49 CST 2023","Tue Jan 10 10:05:50 CST 2023","738","tool","test_case","","","","cpcomplianceList_setupDate","POST请求参数:{'dayNum': 30, 'dayTime': '2023-01-10', 'orderBy': 'setupDate', 'orderByTwo': 'desc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['setupDate']}"
"passed","Tue Jan 10 10:05:19 CST 2023","Tue Jan 10 10:05:19 CST 2023","350","tool","test_case","","","","hzlb_daochu","POST请求参数:{'deviceId': 'G', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['userName', 'patientName', 'lastused', 'lastUsageH', 'deviceId', 'addTime', 'inName', 'userId', 'sex', 'age', 'doctorName', 'type', 'areaPlace', 'state', 'phone'], 'isCancel': '0'}"
"passed","Tue Jan 10 10:08:16 CST 2023","Tue Jan 10 10:08:17 CST 2023","1477","tool","test_case","","","","msg_user_do_list_lastLogin_desc","POST请求参数:{'account': '', 'firstName': '', 'type': '', 'orderBy': 'lastLogin', 'orderByTwo': 'desc', 'page': {'currentPage': 1, 'showCount': 15}}"
"passed","Tue Jan 10 10:05:36 CST 2023","Tue Jan 10 10:05:37 CST 2023","645","tool","test_case","","","","datalist","POST请求参数:{'patientId': '', 'page': {'currentPage': 1, 'showCount': 10}, 'keyword': ''}"
"passed","Tue Jan 10 10:07:20 CST 2023","Tue Jan 10 10:07:21 CST 2023","1094","tool","test_case","","","","jggetinstitutionid","POST请求参数:{'country': '', 'userId': '', 'institutionType': '', 'institutionName': '', 'userName': '', 'orderBy': 'add_time', 'orderByTwo': 'desc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['institutionName', 'principal', 'doctorNumber', 'patientNumber', 'deviceNumber', 'addTime', 'countryZh']}"
"passed","Tue Jan 10 10:05:19 CST 2023","Tue Jan 10 10:05:19 CST 2023","356","tool","test_case","","","","hzlb_daochu2","POST请求参数:{'deviceId': 'G', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['userName', 'patientName', 'lastused', 'lastUsageH', 'deviceId', 'addTime', 'inName', 'userId', 'sex', 'age', 'doctorName', 'type', 'areaPlace', 'state', 'phone'], 'isCancel': '0'}"
"passed","Tue Jan 10 10:04:47 CST 2023","Tue Jan 10 10:04:48 CST 2023","1395","tool","test_case","","","","addTimeDESC","POST请求参数:{'orderBy': 'addTime', 'orderByTwo': 'desc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['userName', 'addTime', 'useDay', 'inName', 'userId', 'type', 'phone', 'email']}"
"passed","Tue Jan 10 10:04:26 CST 2023","Tue Jan 10 10:04:26 CST 2023","75","tool","test_case","","","","zc_countryIdshiqu",""
"passed","Tue Jan 10 10:05:17 CST 2023","Tue Jan 10 10:05:18 CST 2023","423","tool","test_case","","","","hzlb_countryList","POST请求参数:None"
"passed","Tue Jan 10 10:05:16 CST 2023","Tue Jan 10 10:05:16 CST 2023","386","tool","test_case","","","","hzlb_search","POST请求参数:{'type': 2, 'name': '', 'svn': '', 'status': 2, 'page': {'showCount': 15, 'currentPage': 1}}"
"passed","Tue Jan 10 10:06:29 CST 2023","Tue Jan 10 10:06:30 CST 2023","852","tool","test_case","","","","ysgl_getInvitationDoctorList","POST请求参数:{'page': {'currentPage': 1, 'showCount': 15}, 'invitationDoctorId': 120160918655}"
"passed","Tue Jan 10 10:05:35 CST 2023","Tue Jan 10 10:05:36 CST 2023","354","tool","test_case","","","","hzlb_asyncDelTask_quxiao","POST请求参数:{}"
"passed","Tue Jan 10 10:08:06 CST 2023","Tue Jan 10 10:08:07 CST 2023","1200","tool","test_case","","","","rynewstaff","POST请求参数:{'userName': 'renyuanxinzeng', 'firstName': 'testrenyuan', 'lastName': 'renyuan2', 'areaId': 1083, 'roleUserId': 588, 'cellPhone': '13143652323', 'phone': '16125242536', 'email': 'WQEQWs@rw.rsw', 'country': 'Andorra', 'timeZone': 'Europe/Andorra', 'state': 'DADASDA1REW', 'city': 'DADASDAR1EW', 'street': 'vDADAS1DAREW', 'postalCode': '53258243532', 'userId': '', 'delName': '人员'}"
"passed","Tue Jan 10 10:07:08 CST 2023","Tue Jan 10 10:07:09 CST 2023","936","tool","test_case","","","","hc_consumableList_waterTankTime_asc","POST请求参数:{'orderBy': 'waterTankTime', 'orderByTwo': 'asc', 'page': {'currentPage': 1, 'showCount': 15}}"
"passed","Tue Jan 10 10:06:34 CST 2023","Tue Jan 10 10:06:35 CST 2023","815","tool","test_case","","","","ysgl_insReturnDoctorInvitation","POST请求参数:{'invitationId': 148, 'checkStatus': 3}"
"passed","Tue Jan 10 10:06:20 CST 2023","Tue Jan 10 10:06:20 CST 2023","746","tool","test_case","","","","sfzldelete","POST请求参数:None"
"passed","Tue Jan 10 10:07:48 CST 2023","Tue Jan 10 10:07:49 CST 2023","1181","tool","test_case","","","","qy_list_add_time_desc","POST请求参数:{'areaName': '', 'orderBy': 'addTime', 'orderByTwo': 'desc', 'page': {'currentPage': 1, 'showCount': 15}}"
"passed","Tue Jan 10 10:05:53 CST 2023","Tue Jan 10 10:05:53 CST 2023","741","tool","test_case","","","","cpcomplianceList_doctorName2","POST请求参数:{'dayNum': 30, 'dayTime': '2023-01-10', 'orderBy': 'doctorName', 'orderByTwo': 'asc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['doctorName']}"
"passed","Tue Jan 10 10:05:18 CST 2023","Tue Jan 10 10:05:18 CST 2023","461","tool","test_case","","","","hzlb_agentGoAdd","POST请求参数:{'timeZone': 'Asia/Shanghai'}"
"passed","Tue Jan 10 10:04:34 CST 2023","Tue Jan 10 10:04:34 CST 2023","153","tool","test_case","","","","sy_getUserListAll","POST请求参数:{}"
"passed","Tue Jan 10 10:04:32 CST 2023","Tue Jan 10 10:04:32 CST 2023","187","tool","test_case","","","","sy_consumableCount","POST请求参数:{}"
"passed","Tue Jan 10 10:04:32 CST 2023","Tue Jan 10 10:04:32 CST 2023","664","tool","test_case","","","","sy_search","POST请求参数:{'type': 2, 'name': '', 'svn': '', 'status': 2, 'page': {'showCount': 15, 'currentPage': 1}}"
"passed","Tue Jan 10 10:08:12 CST 2023","Tue Jan 10 10:08:13 CST 2023","1214","tool","test_case","","","","usergetMsgCount","POST请求参数:{'state': False}"
"passed","Tue Jan 10 10:07:46 CST 2023","Tue Jan 10 10:07:47 CST 2023","1164","tool","test_case","","","","qynewregion","POST请求参数:{'areaDesc': '23c4a3234', 'areaName': '3c4a234'}"
"passed","Tue Jan 10 10:07:26 CST 2023","Tue Jan 10 10:07:28 CST 2023","1093","tool","test_case","","","","jggl_orgDoList_doctor_number_asc","POST请求参数:{'orderBy': 'doctor_number', 'orderByTwo': 'asc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['doctorNumber']}"
"passed","Tue Jan 10 10:07:41 CST 2023","Tue Jan 10 10:07:42 CST 2023","1161","tool","test_case","","","","js_list_add_time_asc","POST请求参数:{'roleName': '', 'orderBy': 'add_time', 'orderByTwo': 'asc', 'page': {'currentPage': 1, 'showCount': 15}}"
"passed","Tue Jan 10 10:05:15 CST 2023","Tue Jan 10 10:05:15 CST 2023","377","tool","test_case","","","","hzlb_institutionTree","POST请求参数:{}"
"passed","Tue Jan 10 10:07:35 CST 2023","Tue Jan 10 10:07:36 CST 2023","1015","tool","test_case","","","","jgdeleteinstitution","POST请求参数:{'userId': 41673316439, 'delName': 'Institution'}"
"passed","Tue Jan 10 10:04:45 CST 2023","Tue Jan 10 10:04:46 CST 2023","868","tool","test_case","","","","birthDESC","POST请求参数:{'orderBy': 'birth', 'orderByTwo': 'desc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['userId', 'sex', 'age', 'areaPlace', 'doctorName', 'type', 'phone', 'email']}"
"passed","Tue Jan 10 10:05:41 CST 2023","Tue Jan 10 10:05:41 CST 2023","765","tool","test_case","","","","cpinstitutionList","POST请求参数:{}"
"passed","Tue Jan 10 10:06:56 CST 2023","Tue Jan 10 10:06:57 CST 2023","921","tool","test_case","","","","hc_consumableList_setupDate_asc","POST请求参数:{'orderBy': 'setupDate', 'orderByTwo': 'asc', 'page': {'currentPage': 1, 'showCount': 15}}"
"passed","Tue Jan 10 10:07:09 CST 2023","Tue Jan 10 10:07:09 CST 2023","876","tool","test_case","","","","hcgetCycle","获取机构耗材编号"
"passed","Tue Jan 10 10:06:16 CST 2023","Tue Jan 10 10:06:17 CST 2023","802","tool","test_case","","","","sfsendtreatment","POST请求参数:{'id': 668, 'followDesc': '发是多少', 'followType': '2', 'followPatientId': 31673072638, 'followPatientName': '举贤', 'isSeng': 1}"
"passed","Tue Jan 10 10:04:52 CST 2023","Tue Jan 10 10:04:53 CST 2023","475","tool","test_case","","","","getinstitutionID","POST请求参数:{'page': {'currentPage': 1, 'showCount': 15}}"
"passed","Tue Jan 10 10:05:22 CST 2023","Tue Jan 10 10:05:23 CST 2023","943","tool","test_case","","","","hzlb_qr_verify","POST请求参数:{'deviceId': 'GB-2B317704', 'sync': 1}"
"passed","Tue Jan 10 10:08:00 CST 2023","Tue Jan 10 10:08:01 CST 2023","1201","tool","test_case","","","","rystafflist","POST请求参数:{'firsName': '', 'userName': '', 'roleName': '', 'orderBy': 'add_time', 'orderByTwo': 'desc', 'page': {'currentPage': 1, 'showCount': 15}}"
"passed","Tue Jan 10 10:06:55 CST 2023","Tue Jan 10 10:06:56 CST 2023","925","tool","test_case","","","","hc_consumableList_setupDate_desc","POST请求参数:{'orderBy': 'setupDate', 'orderByTwo': 'desc', 'page': {'currentPage': 1, 'showCount': 15}}"
"passed","Tue Jan 10 10:06:45 CST 2023","Tue Jan 10 10:06:45 CST 2023","841","tool","test_case","","","","hxj_search_doctor_name_asc","POST请求参数:{'deviceNo': '', 'assigned': '', 'orderBy': 'doctor_name', 'orderByTwo': 'asc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['doctorName']}"
"passed","Tue Jan 10 10:05:32 CST 2023","Tue Jan 10 10:05:33 CST 2023","348","tool","test_case","","","","hzlb_getOptimalReport","最优30天报告"
"passed","Tue Jan 10 10:08:24 CST 2023","Tue Jan 10 10:08:25 CST 2023","1534","tool","test_case","","","","msg_user_do_list_2","POST请求参数:{'account': '', 'firstName': '', 'type': '', 'userName': 'shiyan', 'page': {'currentPage': 1, 'showCount': 15}}"
"passed","Tue Jan 10 10:07:47 CST 2023","Tue Jan 10 10:07:48 CST 2023","1197","tool","test_case","","","","qygetregionid","POST请求参数:{'areaName': '', 'page': {'currentPage': 1, 'showCount': 15}}"
"passed","Tue Jan 10 10:06:43 CST 2023","Tue Jan 10 10:06:44 CST 2023","879","tool","test_case","","","","hxj_search_area_place_asc","POST请求参数:{'deviceNo': '', 'assigned': '', 'orderBy': 'area_place', 'orderByTwo': 'asc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['areaPlace']}"
"passed","Tue Jan 10 10:05:26 CST 2023","Tue Jan 10 10:05:26 CST 2023","361","tool","test_case","","","","hzlb_ipapChart","POST请求参数:{'patientId': '31673316294', 'fromDate': '2022-09-22', 'toDate': '2022-09-28'}"
"passed","Tue Jan 10 10:07:23 CST 2023","Tue Jan 10 10:07:24 CST 2023","1043","tool","test_case","","","","jggl_orgDoList_institution_name_desc","POST请求参数:{'orderBy': 'institution_name', 'orderByTwo': 'desc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['institutionUserName']}"
"passed","Tue Jan 10 10:05:23 CST 2023","Tue Jan 10 10:05:23 CST 2023","374","tool","test_case","","","","hzlb_zlsj",""
"passed","Tue Jan 10 10:05:17 CST 2023","Tue Jan 10 10:05:17 CST 2023","462","tool","test_case","","","","hzlb_selAllRoleAndArea","POST请求参数:None"
"passed","Tue Jan 10 10:06:40 CST 2023","Tue Jan 10 10:06:41 CST 2023","871","tool","test_case","","","","hxj_search_institutuin_name_desc","POST请求参数:{'deviceNo': '', 'assigned': '', 'orderBy': 'institutuin_name', 'orderByTwo': 'desc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['institutuinName']}"
"passed","Tue Jan 10 10:05:51 CST 2023","Tue Jan 10 10:05:52 CST 2023","727","tool","test_case","","","","cpcomplianceList_patientName2","POST请求参数:{'dayNum': 30, 'dayTime': '2023-01-10', 'orderBy': 'patientName', 'orderByTwo': 'asc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['patientName']}"
"passed","Tue Jan 10 10:05:29 CST 2023","Tue Jan 10 10:05:29 CST 2023","361","tool","test_case","","","","hzlb_leakChartAllyy","POST请求参数:{'patientId': '31673316294', 'fromDate': '2022-08-22', 'toDate': '2022-09-28'}"
"passed","Tue Jan 10 10:07:28 CST 2023","Tue Jan 10 10:07:29 CST 2023","1188","tool","test_case","","","","jggl_orgDoList_patient_name_desc","POST请求参数:{'orderBy': 'patient_name', 'orderByTwo': 'desc', 'page': {'currentPage': 1, 'showCount': 15}, 'sqlNames': ['patientNumber']}"
